urn:cts:latinLit:phi0893.phi003:7.1	Quo, quo scelesti ruitis? aut cur dexteris
urn:cts:latinLit:phi0893.phi003:7.2	aptantur enses conditi?
urn:cts:latinLit:phi0893.phi003:7.3	parumne campis atque Neptuno super
urn:cts:latinLit:phi0893.phi003:7.4	fusum est Latini sanguinis,
urn:cts:latinLit:phi0893.phi003:7.5	non ut superbas invidae Karthaginis
urn:cts:latinLit:phi0893.phi003:7.6	Romanus arces ureret,
urn:cts:latinLit:phi0893.phi003:7.7	intactus aut Britannus ut descenderet
urn:cts:latinLit:phi0893.phi003:7.8	sacra catenatus via,
urn:cts:latinLit:phi0893.phi003:7.9	sed ut Secundum vota Parthorum sua
urn:cts:latinLit:phi0893.phi003:7.10	Vrbs haec periret dextera?
urn:cts:latinLit:phi0893.phi003:7.11	neque hic lupis mos nec fuit leonibus
urn:cts:latinLit:phi0893.phi003:7.12	umquam nisi in dispar feris.
urn:cts:latinLit:phi0893.phi003:7.13	furorne caecos an rapit vis acrior
urn:cts:latinLit:phi0893.phi003:7.14	an culpa? responsum date.
urn:cts:latinLit:phi0893.phi003:7.15	tacent et albus ora pallor inficit
urn:cts:latinLit:phi0893.phi003:7.16	mentesque perculsae Stupent.
urn:cts:latinLit:phi0893.phi003:7.17	sic est: acerba fata Romanos agunt
urn:cts:latinLit:phi0893.phi003:7.18	scelusque fraternae necis,
urn:cts:latinLit:phi0893.phi003:7.19	ut inmerentis fluxit in terram Remi
urn:cts:latinLit:phi0893.phi003:7.20	sacer nepotibus cruor.

urn:cts:latinLit:phi0893.phi003:8.1	Rogare longo putidam te saeculo,
urn:cts:latinLit:phi0893.phi003:8.2	viris quid enervet meas,
urn:cts:latinLit:phi0893.phi003:8.3	cum sit tibi dens ater et rugis vetus
urn:cts:latinLit:phi0893.phi003:8.4	frontem senectus exaret
urn:cts:latinLit:phi0893.phi003:8.5	hietque turpis inter aridas natis
urn:cts:latinLit:phi0893.phi003:8.6	podex velut crudae bovis.
urn:cts:latinLit:phi0893.phi003:8.7	sed incitat me pectus et mammae putres
urn:cts:latinLit:phi0893.phi003:8.8	equina quales ubera
urn:cts:latinLit:phi0893.phi003:8.9	venterque mollis et femur tumentibus
urn:cts:latinLit:phi0893.phi003:8.10	exile suris additum.
urn:cts:latinLit:phi0893.phi003:8.11	esto beata, funus atque imagines
urn:cts:latinLit:phi0893.phi003:8.12	ducant triumphales tuom
